city,hour,pm25,pm10,temp,humidity,wind
Mumbai,22,17.9,41.4,27.4,80.0,12.7
Mumbai,23,17.3,40.0,26.8,85.0,9.9
Mumbai,0,16.8,40.3,26.7,84.0,11.0
Mumbai,1,16.2,39.0,26.3,86.0,11.4
Mumbai,2,15.4,35.9,26.0,88.0,10.2
Mumbai,3,15.3,36.0,25.5,90.0,10.4
Mumbai,4,14.6,34.2,25.9,88.0,7.8
Mumbai,5,14.2,33.9,25.8,91.0,9.4
Mumbai,6,15.0,36.2,25.4,89.0,10.9
Mumbai,7,15.7,36.1,26.1,89.0,10.0
Mumbai,8,17.4,38.4,26.9,86.0,9.9
Mumbai,9,18.2,38.9,28.1,77.0,12.3
Mumbai,10,18.1,38.3,28.2,78.0,12.8
Mumbai,11,17.9,38.6,28.9,76.0,15.9
Mumbai,12,20.3,43.7,29.0,75.0,17.1
Mumbai,13,20.9,42.8,29.0,74.0,17.4
Mumbai,14,19.8,40.7,28.5,72.0,18.2
Mumbai,15,17.3,37.1,28.2,77.0,15.7
Mumbai,16,16.4,34.3,28.1,76.0,17.0
Mumbai,17,16.4,34.2,27.2,82.0,14.1
Mumbai,18,16.5,35.0,27.4,81.0,15.5
Mumbai,19,17.2,38.1,27.4,81.0,14.3
Mumbai,20,16.5,36.4,27.5,79.0,14.0
Mumbai,21,15.8,33.9,26.9,83.0,14.2
Mumbai,22,16.9,39.1,27.0,80.0,14.3
Mumbai,23,15.2,32.6,26.1,88.0,10.1
Mumbai,0,13.6,28.6,26.8,85.0,9.6
Mumbai,1,13.8,31.1,26.6,83.0,10.3
Mumbai,2,12.8,28.6,26.0,87.0,7.6
Mumbai,3,12.0,25.9,25.7,88.0,9.4
Mumbai,4,11.7,24.8,25.8,88.0,9.6
Mumbai,5,13.9,32.6,24.9,94.0,11.5
Mumbai,6,14.2,33.5,24.8,96.0,4.7
Mumbai,7,14.8,34.7,25.6,95.0,11.1
Mumbai,8,15.4,36.1,26.2,90.0,11.4
Mumbai,9,15.5,36.1,26.4,85.0,11.2
Mumbai,10,17.9,39.7,26.7,86.0,8.5
Mumbai,11,18.5,40.5,28.4,77.0,10.8
Mumbai,12,20.3,41.7,27.8,76.0,14.1
Mumbai,13,20.8,41.4,27.4,82.0,11.5
Mumbai,14,20.5,41.4,28.3,79.0,12.5
Mumbai,15,18.7,38.5,27.9,76.0,14.4
Mumbai,16,17.3,37.5,27.5,79.0,16.2
Mumbai,17,18.3,40.6,28.3,79.0,15.8
Mumbai,18,17.1,39.7,27.1,87.0,13.6
Mumbai,19,16.2,35.0,26.7,87.0,12.3
Mumbai,20,16.3,34.7,25.8,90.0,12.4
Mumbai,21,17.1,38.0,25.8,91.0,7.7
Mumbai,22,17.3,37.7,26.1,91.0,5.4
Mumbai,23,16.2,35.2,25.8,93.0,7.6
Mumbai,0,16.5,36.8,25.5,94.0,7.9
Mumbai,1,16.5,37.0,25.8,91.0,8.4
Mumbai,2,15.1,34.7,26.0,90.0,8.5
Mumbai,3,13.9,32.0,26.1,90.0,9.9
Mumbai,4,13.0,31.0,25.6,90.0,8.9
Mumbai,5,12.0,29.5,26.4,84.0,14.5
Mumbai,6,12.3,30.6,25.9,87.0,9.7
Mumbai,7,13.5,30.9,26.3,88.0,11.4
Mumbai,8,14.2,31.7,27.9,79.0,13.4
Mumbai,9,15.8,35.5,28.6,76.0,14.8
Mumbai,10,16.9,39.2,28.8,76.0,14.2
Mumbai,11,17.0,38.5,29.6,72.0,17.8
Mumbai,12,18.0,38.9,29.7,72.0,17.5
Mumbai,13,18.5,37.7,29.6,72.0,17.4
Mumbai,14,17.7,35.3,29.0,74.0,18.7
Mumbai,15,16.7,34.7,28.9,74.0,18.0
Mumbai,16,15.4,30.3,28.5,75.0,18.7
Mumbai,17,13.7,32.4,26.1,85.0,15.5
Mumbai,18,13.5,29.6,25.7,92.0,9.8
Mumbai,19,14.0,31.2,26.0,91.0,11.2
Mumbai,20,14.3,30.2,26.0,90.0,11.7
Mumbai,21,14.3,30.7,26.4,91.0,11.6
Mumbai,22,14.3,31.8,26.5,89.0,12.2
Mumbai,23,14.0,31.1,27.0,84.0,12.8
Mumbai,0,12.5,26.7,27.1,80.0,13.0
Mumbai,1,11.0,22.5,26.7,82.0,13.5
Mumbai,2,10.3,20.6,26.3,84.0,13.4
Mumbai,3,10.5,23.3,25.5,87.0,12.1
Mumbai,4,11.1,25.9,26.3,85.0,12.5
Mumbai,5,9.8,20.7,25.6,84.0,17.6
Mumbai,6,10.4,21.5,26.9,86.0,17.1
Mumbai,7,11.3,22.3,28.0,75.0,18.4
Mumbai,8,12.7,24.7,28.5,70.0,17.7
Mumbai,9,14.2,28.5,28.6,73.0,16.7
Mumbai,10,16.0,33.1,28.2,76.0,16.9
Mumbai,11,16.1,33.8,27.2,80.0,16.9
Mumbai,12,15.7,34.7,27.3,83.0,11.6
Mumbai,13,15.9,33.9,27.5,79.0,14.8
Mumbai,14,15.2,31.5,29.4,74.0,17.1
Mumbai,15,14.6,28.7,28.4,76.0,18.2
Mumbai,16,14.7,28.6,27.8,78.0,18.6
Mumbai,17,17.9,38.0,27.7,79.0,18.5
Mumbai,18,16.6,35.5,27.7,81.0,18.2
Mumbai,19,15.8,31.0,27.7,79.0,17.8
Mumbai,20,14.6,30.5,27.5,82.0,17.8
Mumbai,21,12.8,25.4,27.6,82.0,18.1
Mumbai,22,12.2,23.1,27.6,81.0,16.6
Mumbai,23,12.5,24.3,27.5,77.0,16.5
Mumbai,0,12.1,24.9,27.2,83.0,15.5
Mumbai,1,11.8,24.2,27.0,82.0,16.1
Mumbai,2,12.7,26.0,26.5,85.0,16.6
Mumbai,3,12.8,27.0,25.8,89.0,15.9
Mumbai,4,12.8,29.0,26.8,88.0,14.7
Mumbai,5,12.2,30.9,27.3,83.0,16.1
Mumbai,6,12.1,29.6,27.3,83.0,15.4
Mumbai,7,11.6,26.1,26.7,86.0,13.1
Mumbai,8,13.4,29.9,27.0,81.0,16.2
Mumbai,9,13.7,27.1,28.0,80.0,16.4
Mumbai,10,13.6,24.7,28.1,78.0,16.1
Mumbai,11,15.0,25.6,29.0,74.0,19.3
Mumbai,12,15.4,26.1,28.9,75.0,20.6
Mumbai,13,14.6,24.4,29.2,75.0,18.9
Mumbai,14,14.4,24.3,29.1,73.0,18.9
Mumbai,15,15.3,25.5,28.3,77.0,20.0
Mumbai,16,14.5,23.9,28.0,78.0,19.1
Mumbai,17,15.5,30.3,28.1,83.0,16.4
Mumbai,18,15.8,31.2,27.6,85.0,13.9
Mumbai,19,15.9,31.2,27.2,85.0,15.3
Mumbai,20,15.3,28.8,27.2,85.0,16.0
Mumbai,21,14.7,28.1,27.1,87.0,16.0
Mumbai,22,13.4,24.9,26.8,88.0,15.3
Mumbai,23,12.5,22.9,26.8,87.0,15.1
Mumbai,0,11.7,21.7,27.0,85.0,15.0
Mumbai,1,11.4,21.9,27.1,84.0,14.4
Mumbai,2,10.9,21.4,26.0,88.0,13.8
Mumbai,3,10.8,21.6,26.3,88.0,12.3
Mumbai,4,10.9,22.4,26.2,87.0,14.1
Mumbai,5,12.7,29.4,26.3,91.0,11.2
Mumbai,6,12.9,29.4,26.7,91.0,12.3
Mumbai,7,12.9,27.9,27.4,87.0,13.7
Mumbai,8,14.0,28.8,27.2,82.0,14.6
Mumbai,9,13.7,28.3,28.0,80.0,14.1
Mumbai,10,14.1,27.6,28.4,81.0,14.8
Mumbai,11,14.0,24.7,28.4,77.0,15.3
Mumbai,12,13.9,23.9,28.7,78.0,16.2
Mumbai,13,15.3,27.0,28.2,78.0,17.4
Mumbai,14,14.7,26.2,29.1,77.0,17.1
Mumbai,15,14.8,26.6,29.0,75.0,18.1
Mumbai,16,13.9,26.1,28.5,77.0,17.5
Mumbai,17,16.0,31.8,28.1,78.0,15.4
Mumbai,18,15.0,29.4,27.9,81.0,15.1
Mumbai,19,15.0,30.2,27.5,84.0,14.0
Mumbai,20,14.6,29.9,27.5,84.0,14.1
Mumbai,21,14.3,30.0,27.4,85.0,14.1
Mumbai,22,14.0,30.4,27.2,86.0,14.3
Mumbai,23,13.5,29.5,26.9,88.0,14.1
Mumbai,0,12.6,27.7,26.8,88.0,15.2
Mumbai,1,11.8,24.7,25.9,91.0,14.5
Mumbai,2,11.4,24.5,26.7,89.0,14.1
Mumbai,3,10.8,21.4,26.4,89.0,14.8
Mumbai,4,10.9,23.7,26.7,85.0,13.9
Mumbai,5,10.7,21.1,26.8,85.0,15.9
Mumbai,6,11.0,23.1,26.9,85.0,13.5
Mumbai,7,12.0,21.4,27.3,83.0,13.4
Mumbai,8,12.4,22.5,27.7,80.0,13.5
Mumbai,9,12.3,23.8,28.4,76.0,15.7
Mumbai,10,13.0,25.0,28.7,75.0,16.3
Mumbai,11,13.9,26.0,28.8,78.0,15.8
Mumbai,12,15.3,27.2,29.3,75.0,16.4
Mumbai,13,14.6,25.9,29.7,69.0,16.2
Mumbai,14,14.3,25.4,29.7,70.0,15.6
Mumbai,15,14.0,25.5,29.2,73.0,15.2
Mumbai,16,13.7,26.3,28.9,74.0,15.0
Mumbai,17,16.8,34.8,28.8,74.0,14.4
Mumbai,18,16.9,34.0,28.2,77.0,13.0
Mumbai,19,16.1,32.0,27.8,78.0,13.2
Mumbai,20,15.1,29.7,27.6,80.0,12.7
Mumbai,21,14.2,28.4,27.4,82.0,12.7
Mumbai,22,13.6,27.2,27.3,83.0,13.1
Mumbai,23,13.2,27.1,26.4,85.0,13.1
Mumbai,0,12.5,25.0,26.4,86.0,11.9
Mumbai,1,11.9,23.5,26.1,87.0,12.1
Mumbai,2,11.9,24.6,26.3,84.0,10.7
Mumbai,3,11.4,23.5,26.2,83.0,11.2
Mumbai,4,11.7,25.0,25.4,88.0,7.1
Mumbai,5,11.9,24.6,25.9,86.0,9.9
Mumbai,6,12.2,24.7,26.4,83.0,11.1
Mumbai,7,12.8,25.6,27.0,82.0,11.2
Mumbai,8,13.4,25.8,28.0,77.0,14.2
Mumbai,9,13.5,25.4,28.4,75.0,15.9
Mumbai,10,13.4,24.8,28.5,78.0,16.1
Mumbai,11,13.4,25.0,28.7,74.0,16.0
Mumbai,12,14.3,25.0,28.9,72.0,19.0
Mumbai,13,14.0,24.3,28.8,74.0,18.0
Mumbai,14,14.7,25.5,28.8,74.0,19.6
Mumbai,15,14.1,24.7,28.5,76.0,19.5
Mumbai,16,13.0,23.7,28.0,76.0,17.2
Mumbai,17,17.2,36.9,28.1,76.0,15.7
Mumbai,18,16.4,35.0,27.9,77.0,14.1
Mumbai,19,16.5,34.5,27.6,77.0,12.9
Mumbai,20,16.5,34.0,27.5,77.0,11.5
Mumbai,21,16.4,33.2,27.5,77.0,11.2
Mumbai,22,16.5,33.5,26.9,81.0,10.6
Mumbai,23,15.9,31.8,26.6,84.0,8.9
Mumbai,0,14.6,27.6,26.0,87.0,7.9
Mumbai,1,13.0,25.0,26.0,87.0,6.0
Mumbai,2,11.9,23.6,25.8,88.0,7.1
Mumbai,3,11.4,22.4,26.0,87.0,7.2
Mumbai,4,11.1,21.9,24.7,93.0,5.6
Mumbai,5,10.4,21.5,25.6,90.0,6.5
Mumbai,6,10.9,22.2,25.8,89.0,8.7
Mumbai,7,12.3,24.9,26.2,89.0,9.8
Mumbai,8,14.0,28.5,27.0,88.0,9.2
Mumbai,9,15.5,31.2,27.3,85.0,9.5
Mumbai,10,16.2,32.1,26.5,86.0,8.9
Mumbai,11,17.7,33.6,29.0,68.0,20.0
Mumbai,12,17.3,33.5,28.6,79.0,18.0
Mumbai,13,15.5,30.2,28.5,79.0,18.8
Mumbai,14,15.0,27.6,28.7,79.0,19.3
Mumbai,15,14.1,25.6,28.8,76.0,18.5
Mumbai,16,13.4,24.3,28.1,75.0,17.5
Mumbai,17,15.6,30.3,28.2,82.0,14.8
Mumbai,18,15.7,30.9,27.3,84.0,14.4
Mumbai,19,15.4,30.7,27.2,85.0,13.5
Mumbai,20,15.7,31.3,26.6,85.0,10.8
Mumbai,21,15.4,31.3,26.0,89.0,9.7
Mumbai,22,15.0,30.4,26.5,89.0,8.8
Mumbai,23,14.2,28.8,27.0,85.0,13.4
Mumbai,0,13.9,28.8,26.3,90.0,11.7
Mumbai,1,13.6,29.5,26.3,88.0,11.8
Mumbai,2,13.0,28.5,26.2,86.0,12.1
Mumbai,3,13.5,32.2,26.0,89.0,11.6
Mumbai,4,13.4,32.2,26.0,88.0,9.6
Mumbai,5,13.0,31.5,26.9,83.0,9.2
Mumbai,6,13.5,32.8,26.7,78.0,8.7
Mumbai,7,13.8,32.4,27.0,79.0,10.9
Mumbai,8,14.6,32.1,27.4,88.0,12.6
Mumbai,9,15.5,33.1,28.1,83.0,13.8
Mumbai,10,15.9,33.8,28.8,78.0,15.4
Mumbai,11,16.2,34.0,28.6,78.0,15.7
Mumbai,12,16.8,34.7,29.0,77.0,17.0
Mumbai,13,16.6,35.0,29.3,75.0,16.3
Mumbai,14,15.6,32.6,29.1,76.0,16.7
Mumbai,15,14.8,31.4,29.0,76.0,16.2
Mumbai,16,14.1,29.3,28.7,76.0,16.2
Mumbai,17,15.4,34.1,28.6,77.0,15.4
Mumbai,18,14.4,33.1,28.1,79.0,14.3
Mumbai,19,14.4,31.8,27.4,82.0,12.4
Mumbai,20,14.2,31.8,27.2,84.0,12.3
Mumbai,21,14.1,31.9,27.2,85.0,11.9
Mumbai,22,14.4,31.8,27.1,85.0,10.8
Mumbai,23,14.3,31.5,26.8,86.0,8.7
Mumbai,0,15.0,35.2,26.4,89.0,6.5
Mumbai,1,14.8,35.2,26.2,90.0,4.5
Mumbai,2,14.1,33.2,26.0,91.0,5.8
Mumbai,3,13.5,31.9,26.0,90.0,7.9
Mumbai,4,13.1,31.3,25.8,91.0,6.3
Mumbai,5,14.1,35.5,26.0,93.0,4.0
Mumbai,6,15.0,37.7,26.4,91.0,5.7
Mumbai,7,15.3,36.3,27.2,88.0,8.0
Mumbai,8,15.7,36.6,28.0,81.0,8.4
Mumbai,9,16.5,36.6,28.0,80.0,9.3
Mumbai,10,17.2,36.2,28.5,77.0,11.4
Mumbai,11,18.2,37.0,28.7,77.0,10.0
Mumbai,12,18.9,37.6,28.9,79.0,13.2
Mumbai,13,18.6,37.8,28.9,80.0,14.3
Mumbai,14,18.4,38.5,28.9,79.0,14.9
Mumbai,15,17.6,40.2,28.9,76.0,15.5
Mumbai,16,17.3,40.0,28.9,74.0,16.8
Mumbai,17,20.6,54.9,27.9,81.0,14.8
Mumbai,18,19.7,51.8,27.5,82.0,13.9
Mumbai,19,18.7,47.6,27.0,86.0,13.3
Mumbai,20,18.5,46.4,27.1,86.0,12.8
Mumbai,21,18.9,47.5,27.0,86.0,11.5
Mumbai,22,19.0,49.1,26.9,86.0,10.6
Mumbai,23,18.5,48.7,26.6,86.0,11.5
Mumbai,0,17.5,46.8,26.4,88.0,9.9
Mumbai,1,16.6,44.9,26.0,90.0,10.6
Mumbai,2,16.6,44.7,26.3,87.0,10.5
Mumbai,3,17.2,48.9,26.3,85.0,9.8
Mumbai,4,17.2,50.5,25.7,88.0,7.3
Mumbai,5,17.3,51.2,26.3,89.0,7.5
Mumbai,6,17.6,50.1,25.9,90.0,6.1
Mumbai,7,18.1,48.1,26.5,88.0,5.7
Mumbai,8,18.6,46.8,27.5,81.0,6.3
Mumbai,9,19.2,47.3,28.8,70.0,9.6
Mumbai,10,20.0,48.2,29.4,69.0,11.9
Mumbai,11,21.4,50.1,28.6,75.0,12.8
Mumbai,12,22.9,50.9,29.3,74.0,14.2
Mumbai,13,22.4,48.5,29.3,74.0,13.0
Mumbai,14,20.4,43.5,29.1,74.0,15.3
Mumbai,15,19.7,41.4,28.8,74.0,14.8
Mumbai,16,19.2,40.9,28.9,75.0,14.4
Mumbai,17,23.3,60.8,28.9,75.0,14.2
Mumbai,18,22.6,61.5,28.1,80.0,11.9
Mumbai,19,22.2,61.2,27.7,81.0,12.0
Mumbai,20,22.2,62.2,27.5,82.0,13.1
Mumbai,21,22.1,61.9,27.4,83.0,13.3
Mumbai,22,21.6,59.4,26.5,85.0,12.9
Mumbai,23,20.8,56.1,26.9,85.0,11.7
Mumbai,0,20.5,54.7,26.8,85.0,10.2
Mumbai,1,20.6,56.9,26.9,83.0,10.8
Mumbai,2,20.6,58.7,26.6,85.0,11.0
Mumbai,3,19.4,53.2,26.6,85.0,10.3
Mumbai,4,18.6,49.7,26.5,85.0,9.6
Mumbai,5,18.2,51.3,26.1,88.0,7.9
Mumbai,6,19.0,53.9,26.2,88.0,6.5
Mumbai,7,18.8,52.0,26.7,86.0,7.9
Mumbai,8,19.9,53.3,27.2,82.0,9.5
Mumbai,9,21.1,54.8,27.8,79.0,11.1
Mumbai,10,21.9,55.3,28.3,79.0,11.9
Mumbai,11,22.2,55.3,29.4,73.0,13.7
Mumbai,12,22.1,54.4,29.1,75.0,16.2
Mumbai,13,21.9,52.7,29.4,76.0,14.9
Mumbai,14,20.8,50.4,29.4,76.0,14.8
Mumbai,15,19.3,46.8,28.8,78.0,14.6
Mumbai,16,17.9,43.9,28.4,80.0,14.5
Mumbai,17,16.6,43.7,28.4,79.0,14.3
Mumbai,18,16.2,43.3,27.9,82.0,12.5
Mumbai,19,16.3,43.9,27.5,83.0,10.5
Mumbai,20,16.3,44.5,27.3,84.0,10.3
Mumbai,21,16.6,45.2,27.2,84.0,10.3
Mumbai,22,16.4,45.1,26.9,85.0,9.9
Mumbai,23,16.8,47.1,26.8,84.0,11.2
Mumbai,0,16.1,44.2,26.4,87.0,10.9
Mumbai,1,14.8,38.5,26.4,87.0,12.9
Mumbai,2,14.7,38.9,26.1,89.0,12.8
Mumbai,3,14.8,39.3,26.2,84.0,13.9
Mumbai,4,14.4,38.0,26.1,90.0,13.6
Mumbai,5,13.5,32.4,26.5,86.0,13.7
Mumbai,6,14.0,33.6,26.3,86.0,14.7
Mumbai,7,15.7,36.0,26.9,84.0,14.9
Mumbai,8,16.5,37.3,27.7,78.0,15.6
Mumbai,9,18.2,43.4,28.4,74.0,17.4
Mumbai,10,18.5,44.5,28.6,73.0,16.4
Mumbai,11,18.3,40.6,29.1,72.0,16.9
Mumbai,12,17.8,36.6,29.6,69.0,16.9
Mumbai,13,17.6,35.0,29.4,70.0,16.7
Mumbai,14,17.3,35.7,29.2,72.0,17.8
Mumbai,15,16.2,35.3,28.7,74.0,16.8
Mumbai,16,15.4,34.6,28.5,75.0,16.2
Mumbai,17,14.4,32.6,28.9,71.0,15.7
Mumbai,18,13.7,30.6,27.8,78.0,14.2
Mumbai,19,13.1,28.6,27.4,78.0,13.2
Mumbai,20,12.1,24.7,27.3,82.0,13.4
Mumbai,21,11.3,24.6,26.8,84.0,13.5
Mumbai,22,10.9,24.2,26.9,84.0,12.7
Mumbai,23,10.5,23.8,27.1,84.0,15.0
Mumbai,0,10.8,26.3,27.0,83.0,15.6
Mumbai,1,10.4,24.7,27.0,83.0,15.7
Mumbai,2,9.7,21.6,26.7,84.0,15.7
Mumbai,3,10.1,24.3,26.6,84.0,15.6
Mumbai,4,9.7,23.5,26.9,83.0,15.5
Mumbai,5,12.7,30.7,27.1,80.0,16.8
Mumbai,6,12.6,31.5,26.8,85.0,15.1
Mumbai,7,13.0,30.2,27.2,86.0,14.8
Mumbai,8,12.1,25.5,28.1,73.0,17.3
Mumbai,9,11.4,24.5,28.1,75.0,17.1
Mumbai,10,13.1,27.4,28.2,75.0,18.2
Mumbai,11,13.3,26.8,28.2,74.0,19.5
Mumbai,12,12.9,24.3,28.2,74.0,20.5
Mumbai,13,12.0,22.1,29.0,76.0,21.1
Mumbai,14,12.8,25.5,29.1,75.0,21.1
Mumbai,15,12.7,21.7,29.0,75.0,19.8
Mumbai,16,11.4,21.0,28.6,76.0,18.9
Mumbai,17,12.0,22.0,27.5,79.0,19.4
Mumbai,18,13.1,23.5,28.1,77.0,17.3
Mumbai,19,12.7,23.2,27.4,79.0,15.0
Mumbai,20,12.3,22.5,27.0,84.0,14.5
Mumbai,21,11.7,21.4,27.2,82.0,13.8
Mumbai,22,12.2,24.9,27.0,83.0,14.2
Mumbai,23,12.5,27.0,26.9,84.0,15.8
Mumbai,0,11.7,24.9,27.0,83.0,16.8
Mumbai,1,10.9,22.4,26.9,83.0,16.4
Mumbai,2,11.1,23.4,26.8,84.0,15.7
Mumbai,3,10.8,24.0,26.2,85.0,16.8
Mumbai,4,10.2,23.2,26.3,85.0,13.6
Mumbai,5,10.3,25.0,26.9,84.0,15.9
Mumbai,6,10.9,26.2,27.1,83.0,16.9
Mumbai,7,11.3,24.9,27.4,78.0,16.9
Mumbai,8,12.5,25.7,27.4,82.0,14.2
Mumbai,9,13.2,26.4,28.2,75.0,16.6
Mumbai,10,12.7,24.6,28.2,78.0,17.1
Mumbai,11,12.2,23.6,28.2,73.0,20.2
Mumbai,12,12.7,24.6,28.9,71.0,20.9
Mumbai,13,12.8,24.8,28.5,76.0,19.7
Mumbai,14,13.2,25.1,28.2,75.0,19.1
Mumbai,15,12.7,25.3,28.2,79.0,18.9
Mumbai,16,12.4,24.6,28.3,76.0,18.8
Mumbai,17,16.6,37.7,27.9,80.0,19.6
Mumbai,18,14.7,31.9,27.7,79.0,17.9
Mumbai,19,13.9,29.2,26.8,81.0,16.1
Mumbai,20,13.2,27.2,27.0,81.0,15.5
Mumbai,21,11.8,24.9,26.9,83.0,14.6
Mumbai,22,10.5,21.9,27.1,81.0,15.7
Mumbai,23,9.5,19.7,27.2,79.0,14.7
Mumbai,0,8.5,17.4,26.9,80.0,14.1
Mumbai,1,8.2,16.9,26.9,80.0,13.3
Mumbai,2,7.7,15.3,26.8,81.0,15.2
Mumbai,3,7.7,16.4,26.6,84.0,15.6
Mumbai,4,7.4,15.1,26.6,84.0,16.2
Mumbai,5,7.3,15.9,26.6,84.0,16.0
Mumbai,6,7.7,17.1,26.8,83.0,15.9
Mumbai,7,8.5,16.4,27.2,82.0,14.7
Mumbai,8,9.3,17.0,27.8,79.0,16.6
Mumbai,9,9.8,19.6,28.4,77.0,18.7
Mumbai,10,10.0,19.4,28.9,74.0,18.8
Mumbai,11,10.9,20.1,29.1,73.0,17.4
Mumbai,12,11.4,20.0,29.4,70.0,18.7
Mumbai,13,11.2,19.7,29.5,70.0,19.5
Mumbai,14,11.3,19.4,29.3,71.0,20.2
Mumbai,15,10.7,18.6,29.1,72.0,19.5
Mumbai,16,10.8,19.0,28.7,74.0,19.3
Mumbai,17,10.4,18.3,28.5,75.0,17.3
Mumbai,18,11.1,20.3,27.7,80.0,15.3
Mumbai,19,11.9,21.9,27.4,81.0,14.5
Mumbai,20,12.8,23.6,27.4,81.0,14.6
Mumbai,21,13.0,24.0,27.2,82.0,13.2
Mumbai,22,12.5,23.5,27.1,83.0,12.8
Mumbai,23,11.6,21.7,26.4,87.0,11.6
Mumbai,0,10.1,19.6,26.3,85.0,11.1
Mumbai,1,8.8,17.8,26.3,84.0,11.5
Mumbai,2,7.8,14.9,26.6,82.0,14.0
Mumbai,3,7.2,13.6,26.6,81.0,13.5
Mumbai,4,7.1,13.4,26.4,83.0,15.3
Mumbai,5,8.6,17.9,26.3,87.0,13.0
Mumbai,6,8.8,18.7,26.6,82.0,13.7
Mumbai,7,10.0,19.6,27.2,80.0,13.1
Mumbai,8,10.6,19.9,27.9,77.0,14.3
Mumbai,9,10.9,20.5,28.3,75.0,14.7
Mumbai,10,11.7,21.5,28.6,75.0,15.0
Mumbai,11,11.6,20.6,28.8,75.0,16.3
Mumbai,12,12.0,21.0,28.9,68.0,17.0
Mumbai,13,12.2,20.1,28.9,72.0,17.3
Mumbai,14,12.8,20.1,29.1,71.0,17.8
Mumbai,15,12.8,19.8,28.9,72.0,18.4
Mumbai,16,12.2,19.3,28.9,71.0,17.5
Mumbai,17,10.7,19.6,28.5,75.0,15.7
Mumbai,18,11.1,20.6,27.9,77.0,13.9
Mumbai,19,11.4,21.1,27.5,80.0,13.5
Mumbai,20,11.9,21.7,27.3,81.0,12.3
Mumbai,21,11.6,21.0,27.5,81.0,12.7
Mumbai,22,11.2,19.8,27.5,81.0,14.1
Mumbai,23,10.9,19.3,26.9,83.0,13.4
Mumbai,0,10.5,18.5,26.2,87.0,12.5
Mumbai,1,9.7,17.7,26.4,84.0,10.8
Mumbai,2,9.3,17.3,26.1,85.0,13.3
Mumbai,3,8.8,16.4,26.1,86.0,12.1
Mumbai,4,8.3,16.4,26.4,84.0,12.9
Mumbai,5,7.6,15.7,26.8,81.0,13.8
Mumbai,6,8.3,17.2,26.9,81.0,12.5
Mumbai,7,10.1,20.3,27.4,79.0,12.2
Mumbai,8,10.9,22.2,27.9,77.0,13.8
Mumbai,9,12.5,24.4,28.7,75.0,14.9
Mumbai,10,13.1,24.9,28.1,75.0,15.9
Mumbai,11,13.7,25.0,29.6,71.0,15.3
Mumbai,12,14.4,25.0,29.1,74.0,15.3
Mumbai,13,14.5,23.6,28.0,77.0,17.5
Mumbai,14,14.6,23.3,28.7,76.0,15.7
Mumbai,15,14.8,26.8,28.0,76.0,15.0
Mumbai,16,12.9,21.4,27.9,80.0,13.5
Mumbai,17,12.2,21.1,28.1,80.0,11.6
Mumbai,18,11.8,21.0,28.1,79.0,12.0
Mumbai,19,12.1,21.5,27.7,81.0,8.4
Mumbai,20,12.9,22.6,27.7,81.0,8.3
Mumbai,21,13.3,22.9,27.4,82.0,7.2
Mumbai,22,13.7,23.1,27.2,82.0,7.3
Mumbai,23,13.8,22.8,26.7,85.0,5.7
Mumbai,0,13.2,22.0,26.5,84.0,7.1
Mumbai,1,13.0,21.7,26.1,86.0,8.1
Mumbai,2,12.6,21.1,26.3,84.0,8.5
Mumbai,3,11.6,19.6,26.0,86.0,8.0
Mumbai,4,11.2,18.7,25.7,86.0,8.0
Mumbai,5,9.5,15.7,25.0,89.0,9.7
Mumbai,6,8.7,14.7,25.3,91.0,4.4
Mumbai,7,8.8,14.4,25.7,92.0,8.4
Mumbai,8,9.4,15.4,26.7,84.0,8.7
Mumbai,9,10.8,17.7,27.7,79.0,10.1
Mumbai,10,11.7,19.4,26.0,84.0,11.8
Mumbai,11,13.6,22.1,28.0,77.0,13.1
Mumbai,12,14.8,24.0,27.8,80.0,14.1
Mumbai,13,15.5,24.4,28.2,78.0,12.2
Mumbai,14,14.3,23.0,26.6,83.0,11.7
Mumbai,15,13.6,21.7,28.1,77.0,13.5
Mumbai,16,12.3,19.7,28.0,78.0,13.6
Mumbai,17,12.2,22.0,26.8,88.0,7.3
Mumbai,18,12.9,23.6,27.2,83.0,9.2
Mumbai,19,13.1,24.7,27.1,82.0,7.0
Mumbai,20,13.5,24.7,26.8,84.0,4.1
Mumbai,21,14.4,26.1,26.3,89.0,3.1
Mumbai,22,14.8,26.5,26.0,92.0,2.2
Mumbai,23,14.8,26.8,26.1,91.0,3.7
Mumbai,0,14.1,25.9,25.8,91.0,4.0
Mumbai,1,13.4,25.1,25.8,90.0,5.5
Mumbai,2,13.0,24.7,25.9,88.0,7.7
Mumbai,3,12.0,22.9,25.2,91.0,6.3
Mumbai,4,11.2,21.7,25.4,92.0,6.7
Mumbai,5,10.3,19.4,25.7,87.0,6.6
Mumbai,6,9.9,18.6,25.3,91.0,5.9
Mumbai,7,9.8,17.7,26.2,90.0,5.3
Mumbai,8,9.8,17.6,26.4,87.0,7.3
Mumbai,9,9.4,17.2,27.5,81.0,8.4
Mumbai,10,10.5,18.2,28.3,77.0,12.2
Mumbai,11,12.0,20.5,27.1,78.0,13.1
Mumbai,12,13.5,22.1,28.8,74.0,13.3
Mumbai,13,14.8,24.7,29.4,71.0,15.2
Mumbai,14,13.3,23.5,29.2,73.0,14.6
Mumbai,15,13.5,24.3,29.2,71.0,16.2
Mumbai,16,13.0,24.9,28.7,74.0,15.5
